datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,monitored_facility,contingency_facility,shadow_price
6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,6/12/2025 5:00:00 PM,6/12/2025 1:00:00 PM,DOEX530 345 KV  203T,ACTUAL,-1.01
6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,6/12/2025 5:00:00 PM,6/12/2025 1:00:00 PM,GARDNERS115 KV  GAR-MOU,ACTUAL,-0.46
6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,6/12/2025 5:00:00 PM,6/12/2025 1:00:00 PM,HARWGATE230 KV  205C,L500.Carson-Midlothian.563,-189.84
6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,6/12/2025 5:00:00 PM,6/12/2025 1:00:00 PM,IDYLWOO4-CLARK4   202A       A  230 KV,L230.ParagonPark-Beaumeade.2206,-47.02
6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,6/12/2025 5:00:00 PM,6/12/2025 1:00:00 PM,LEEAEP  138 KV  LEE-ROSE,ACTUAL,-41.49
6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,6/12/2025 5:00:00 PM,6/12/2025 1:00:00 PM,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO],-330.96
6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,6/12/2025 5:00:00 PM,6/12/2025 1:00:00 PM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-73.83
6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,6/12/2025 5:00:00 PM,6/12/2025 1:00:00 PM,SALTSPRG138 KV  SAL-MAS1,L345.Hoytdale-Mansfield,-34.92
6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,6/12/2025 5:00:00 PM,6/12/2025 1:00:00 PM,Stillwell-Dumont 345 l/o Wilton Center-Dumont 765,L765.Dumont-WiltonCenter.11215,-10.75
6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,6/12/2025 5:00:00 PM,6/12/2025 1:00:00 PM,WMOULTON69 KV   WMO-09S1,ACTUAL,-54.25
6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-685.85
6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,BERGEN  230 KV  BER-HUD,ACTUAL,-2.14
6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,BOONETWN230 KV  BOO-SRE,L500.Conastone-PeachBottom.5012,-14.46
6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,BROADVW 138 KV  BRO-FIN,ACTUAL,-2.03
6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,BRUNNERI230 KV  BRU-YOR,L500.Conastone-PeachBottom.5012,-19.26
6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,IDYLWOO4-CLARK4   202A       A  230 KV,L230.ParagonPark-Beaumeade.2206,-79.53
6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,LEEAEP  138 KV  LEE-ROSE,ACTUAL,-78.13
6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO],-291.61
6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-32.72
6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,REMNTNCT230 KV  299A,L230.Remington-RemingtonCT.2077,-76.22
6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,SHENANGO138 KV  SHE-SHA1,ACTUAL,-1.11
6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,Stillwell-Dumont 345 l/o Wilton Center-Dumont 765,L765.Dumont-WiltonCenter.11215,-16.75
6/12/2025 2:00:00 PM,6/12/2025 10:00:00 AM,6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,BAIR    115 KV  BAI-JAC,ACTUAL,-0.57
6/12/2025 2:00:00 PM,6/12/2025 10:00:00 AM,6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-1046.12
6/12/2025 2:00:00 PM,6/12/2025 10:00:00 AM,6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,BERGEN  230 KV  BER-HUD,ACTUAL,-0.27
6/12/2025 2:00:00 PM,6/12/2025 10:00:00 AM,6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,BOONETWN230 KV  BOO-SRE,L500.Conastone-PeachBottom.5012,-0.91
6/12/2025 2:00:00 PM,6/12/2025 10:00:00 AM,6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,BRUNNERI230 KV  BRU-YOR,L500.Conastone-PeachBottom.5012,-4.66
6/12/2025 2:00:00 PM,6/12/2025 10:00:00 AM,6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,IDYLWOO4-CLARK4   202A       A  230 KV,L230.ParagonPark-Beaumeade.2206,-174.34
6/12/2025 2:00:00 PM,6/12/2025 10:00:00 AM,6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO],-258.56
6/12/2025 2:00:00 PM,6/12/2025 10:00:00 AM,6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-12.71
6/12/2025 2:00:00 PM,6/12/2025 10:00:00 AM,6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,REMNTNCT230 KV  299A,L230.Remington-RemingtonCT.2077,-64.18
6/12/2025 2:00:00 PM,6/12/2025 10:00:00 AM,6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,Stillwell-Dumont 345 l/o Wilton Center-Dumont 765,L765.Dumont-WiltonCenter.11215,-10.19
6/12/2025 1:00:00 PM,6/12/2025 9:00:00 AM,6/12/2025 2:00:00 PM,6/12/2025 10:00:00 AM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-573.47
6/12/2025 1:00:00 PM,6/12/2025 9:00:00 AM,6/12/2025 2:00:00 PM,6/12/2025 10:00:00 AM,BRUNNERI230 KV  BRU-YOR,L500.Conastone-PeachBottom.5012,-3.08
6/12/2025 1:00:00 PM,6/12/2025 9:00:00 AM,6/12/2025 2:00:00 PM,6/12/2025 10:00:00 AM,IDYLWOO4-CLARK4   202A       A  230 KV,L230.ParagonPark-Beaumeade.2206,-66.20
6/12/2025 1:00:00 PM,6/12/2025 9:00:00 AM,6/12/2025 2:00:00 PM,6/12/2025 10:00:00 AM,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO],-268.74
6/12/2025 1:00:00 PM,6/12/2025 9:00:00 AM,6/12/2025 2:00:00 PM,6/12/2025 10:00:00 AM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-0.69
6/12/2025 1:00:00 PM,6/12/2025 9:00:00 AM,6/12/2025 2:00:00 PM,6/12/2025 10:00:00 AM,REMNTNCT230 KV  299A,L230.Remington-RemingtonCT.2077,-175.24
6/12/2025 1:00:00 PM,6/12/2025 9:00:00 AM,6/12/2025 2:00:00 PM,6/12/2025 10:00:00 AM,Stillwell-Dumont 345 l/o Wilton Center-Dumont 765,L765.Dumont-WiltonCenter.11215,-10.64
6/12/2025 12:00:00 PM,6/12/2025 8:00:00 AM,6/12/2025 1:00:00 PM,6/12/2025 9:00:00 AM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-131.00
6/12/2025 12:00:00 PM,6/12/2025 8:00:00 AM,6/12/2025 1:00:00 PM,6/12/2025 9:00:00 AM,BRUNNERI230 KV  BRU-YOR,L500.Conastone-PeachBottom.5012,-1.29
6/12/2025 12:00:00 PM,6/12/2025 8:00:00 AM,6/12/2025 1:00:00 PM,6/12/2025 9:00:00 AM,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO],-322.97
6/12/2025 12:00:00 PM,6/12/2025 8:00:00 AM,6/12/2025 1:00:00 PM,6/12/2025 9:00:00 AM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-1.71
6/12/2025 12:00:00 PM,6/12/2025 8:00:00 AM,6/12/2025 1:00:00 PM,6/12/2025 9:00:00 AM,REMNTNCT230 KV  299A,L230.Remington-RemingtonCT.2077,-83.14
6/12/2025 12:00:00 PM,6/12/2025 8:00:00 AM,6/12/2025 1:00:00 PM,6/12/2025 9:00:00 AM,Stillwell-Dumont 345 l/o Wilton Center-Dumont 765,L765.Dumont-WiltonCenter.11215,-13.84
6/12/2025 11:00:00 AM,6/12/2025 7:00:00 AM,6/12/2025 12:00:00 PM,6/12/2025 8:00:00 AM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-40.90
6/12/2025 11:00:00 AM,6/12/2025 7:00:00 AM,6/12/2025 12:00:00 PM,6/12/2025 8:00:00 AM,BRUNNERI230 KV  BRU-YOR,L500.Conastone-PeachBottom.5012,-0.40
6/12/2025 11:00:00 AM,6/12/2025 7:00:00 AM,6/12/2025 12:00:00 PM,6/12/2025 8:00:00 AM,COLORA  230 KV  COL-CON2,L230.Conowingo-Nottingham-220-03,-0.96
6/12/2025 11:00:00 AM,6/12/2025 7:00:00 AM,6/12/2025 12:00:00 PM,6/12/2025 8:00:00 AM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-23.61
6/12/2025 11:00:00 AM,6/12/2025 7:00:00 AM,6/12/2025 12:00:00 PM,6/12/2025 8:00:00 AM,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO],-373.30
6/12/2025 11:00:00 AM,6/12/2025 7:00:00 AM,6/12/2025 12:00:00 PM,6/12/2025 8:00:00 AM,REMNTNCT230 KV  299A,L230.Remington-RemingtonCT.2077,-46.51
6/12/2025 11:00:00 AM,6/12/2025 7:00:00 AM,6/12/2025 12:00:00 PM,6/12/2025 8:00:00 AM,Stillwell-Dumont 345 l/o Wilton Center-Dumont 765,L765.Dumont-WiltonCenter.11215,-2.41
6/12/2025 10:00:00 AM,6/12/2025 6:00:00 AM,6/12/2025 11:00:00 AM,6/12/2025 7:00:00 AM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-25.72
6/12/2025 10:00:00 AM,6/12/2025 6:00:00 AM,6/12/2025 11:00:00 AM,6/12/2025 7:00:00 AM,IDYLWOO4-CLARK4   202A       A  230 KV,L230.ParagonPark-Beaumeade.2206,-30.41
6/12/2025 10:00:00 AM,6/12/2025 6:00:00 AM,6/12/2025 11:00:00 AM,6/12/2025 7:00:00 AM,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO],-312.09
6/12/2025 10:00:00 AM,6/12/2025 6:00:00 AM,6/12/2025 11:00:00 AM,6/12/2025 7:00:00 AM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-32.16
6/12/2025 9:00:00 AM,6/12/2025 5:00:00 AM,6/12/2025 10:00:00 AM,6/12/2025 6:00:00 AM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-24.89
6/12/2025 9:00:00 AM,6/12/2025 5:00:00 AM,6/12/2025 10:00:00 AM,6/12/2025 6:00:00 AM,IDYLWOO4-CLARK4   202A       A  230 KV,L230.ParagonPark-Beaumeade.2206,-24.32
6/12/2025 9:00:00 AM,6/12/2025 5:00:00 AM,6/12/2025 10:00:00 AM,6/12/2025 6:00:00 AM,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO],-264.80
6/12/2025 9:00:00 AM,6/12/2025 5:00:00 AM,6/12/2025 10:00:00 AM,6/12/2025 6:00:00 AM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-31.97
6/12/2025 8:00:00 AM,6/12/2025 4:00:00 AM,6/12/2025 9:00:00 AM,6/12/2025 5:00:00 AM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-16.89
6/12/2025 8:00:00 AM,6/12/2025 4:00:00 AM,6/12/2025 9:00:00 AM,6/12/2025 5:00:00 AM,IDYLWOO4-CLARK4   202A       A  230 KV,L230.ParagonPark-Beaumeade.2206,-30.81
6/12/2025 8:00:00 AM,6/12/2025 4:00:00 AM,6/12/2025 9:00:00 AM,6/12/2025 5:00:00 AM,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO],-210.70
6/12/2025 8:00:00 AM,6/12/2025 4:00:00 AM,6/12/2025 9:00:00 AM,6/12/2025 5:00:00 AM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-27.66
6/12/2025 7:00:00 AM,6/12/2025 3:00:00 AM,6/12/2025 8:00:00 AM,6/12/2025 4:00:00 AM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-14.63
6/12/2025 7:00:00 AM,6/12/2025 3:00:00 AM,6/12/2025 8:00:00 AM,6/12/2025 4:00:00 AM,IDYLWOO4-CLARK4   202A       A  230 KV,L230.ParagonPark-Beaumeade.2206,-27.40
6/12/2025 7:00:00 AM,6/12/2025 3:00:00 AM,6/12/2025 8:00:00 AM,6/12/2025 4:00:00 AM,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO],-192.99
6/12/2025 7:00:00 AM,6/12/2025 3:00:00 AM,6/12/2025 8:00:00 AM,6/12/2025 4:00:00 AM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-23.28
6/12/2025 6:00:00 AM,6/12/2025 2:00:00 AM,6/12/2025 7:00:00 AM,6/12/2025 3:00:00 AM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-14.49
6/12/2025 6:00:00 AM,6/12/2025 2:00:00 AM,6/12/2025 7:00:00 AM,6/12/2025 3:00:00 AM,IDYLWOO4-CLARK4   202A       A  230 KV,L230.ParagonPark-Beaumeade.2206,-25.72
6/12/2025 6:00:00 AM,6/12/2025 2:00:00 AM,6/12/2025 7:00:00 AM,6/12/2025 3:00:00 AM,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO],-190.71
6/12/2025 6:00:00 AM,6/12/2025 2:00:00 AM,6/12/2025 7:00:00 AM,6/12/2025 3:00:00 AM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-25.64
6/12/2025 5:00:00 AM,6/12/2025 1:00:00 AM,6/12/2025 6:00:00 AM,6/12/2025 2:00:00 AM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-21.54
6/12/2025 5:00:00 AM,6/12/2025 1:00:00 AM,6/12/2025 6:00:00 AM,6/12/2025 2:00:00 AM,IDYLWOO4-CLARK4   202A       A  230 KV,L230.ParagonPark-Beaumeade.2206,-31.70
6/12/2025 5:00:00 AM,6/12/2025 1:00:00 AM,6/12/2025 6:00:00 AM,6/12/2025 2:00:00 AM,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO],-263.84
6/12/2025 5:00:00 AM,6/12/2025 1:00:00 AM,6/12/2025 6:00:00 AM,6/12/2025 2:00:00 AM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-30.45
6/12/2025 5:00:00 AM,6/12/2025 1:00:00 AM,6/12/2025 6:00:00 AM,6/12/2025 2:00:00 AM,PLEASNTV-ASHBURN  274D      A  230 KV,L230.GooseCreek-Ashburn-Beaumeade.227,-2.75
6/12/2025 4:00:00 AM,6/12/2025 12:00:00 AM,6/12/2025 5:00:00 AM,6/12/2025 1:00:00 AM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-24.04
6/12/2025 4:00:00 AM,6/12/2025 12:00:00 AM,6/12/2025 5:00:00 AM,6/12/2025 1:00:00 AM,FACEROCK115 KV  1,ACTUAL,-16.17
6/12/2025 4:00:00 AM,6/12/2025 12:00:00 AM,6/12/2025 5:00:00 AM,6/12/2025 1:00:00 AM,IDYLWOO4-CLARK4   202A       A  230 KV,L230.ParagonPark-Beaumeade.2206,-51.04
6/12/2025 4:00:00 AM,6/12/2025 12:00:00 AM,6/12/2025 5:00:00 AM,6/12/2025 1:00:00 AM,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO],-268.22
6/12/2025 4:00:00 AM,6/12/2025 12:00:00 AM,6/12/2025 5:00:00 AM,6/12/2025 1:00:00 AM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-14.76
6/12/2025 4:00:00 AM,6/12/2025 12:00:00 AM,6/12/2025 5:00:00 AM,6/12/2025 1:00:00 AM,Stillwell-Dumont 345 l/o Wilton Center-Dumont 765,L765.Dumont-WiltonCenter.11215,-0.72
6/12/2025 3:00:00 AM,6/11/2025 11:00:00 PM,6/12/2025 4:00:00 AM,6/12/2025 12:00:00 AM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-45.63
6/12/2025 3:00:00 AM,6/11/2025 11:00:00 PM,6/12/2025 4:00:00 AM,6/12/2025 12:00:00 AM,BRUNNERI230 KV  BRU-YOR,L500.Conastone-PeachBottom.5012,-10.93
6/12/2025 3:00:00 AM,6/11/2025 11:00:00 PM,6/12/2025 4:00:00 AM,6/12/2025 12:00:00 AM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-32.00
6/12/2025 3:00:00 AM,6/11/2025 11:00:00 PM,6/12/2025 4:00:00 AM,6/12/2025 12:00:00 AM,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO],-141.06
6/12/2025 3:00:00 AM,6/11/2025 11:00:00 PM,6/12/2025 4:00:00 AM,6/12/2025 12:00:00 AM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-70.22
6/12/2025 2:00:00 AM,6/11/2025 10:00:00 PM,6/12/2025 3:00:00 AM,6/11/2025 11:00:00 PM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-57.86
6/12/2025 2:00:00 AM,6/11/2025 10:00:00 PM,6/12/2025 3:00:00 AM,6/11/2025 11:00:00 PM,BRUNNERI230 KV  BRU-YOR,L500.Conastone-PeachBottom.5012,-38.61
6/12/2025 2:00:00 AM,6/11/2025 10:00:00 PM,6/12/2025 3:00:00 AM,6/11/2025 11:00:00 PM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-29.02
6/12/2025 2:00:00 AM,6/11/2025 10:00:00 PM,6/12/2025 3:00:00 AM,6/11/2025 11:00:00 PM,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO],-164.51
6/12/2025 2:00:00 AM,6/11/2025 10:00:00 PM,6/12/2025 3:00:00 AM,6/11/2025 11:00:00 PM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-98.70
6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,6/12/2025 2:00:00 AM,6/11/2025 10:00:00 PM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-138.30
6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,6/12/2025 2:00:00 AM,6/11/2025 10:00:00 PM,BERGEN  230 KV  BER-HUD,ACTUAL,-0.91
6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,6/12/2025 2:00:00 AM,6/11/2025 10:00:00 PM,BOONETWN230 KV  BOO-SRE,L500.Conastone-PeachBottom.5012,-1.04
6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,6/12/2025 2:00:00 AM,6/11/2025 10:00:00 PM,BRUNNERI230 KV  BRU-YOR,L500.Conastone-PeachBottom.5012,-80.73
6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,6/12/2025 2:00:00 AM,6/11/2025 10:00:00 PM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-27.51
6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,6/12/2025 2:00:00 AM,6/11/2025 10:00:00 PM,LEEAEP  138 KV  LEE-ROSE,ACTUAL,-45.67
6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,6/12/2025 2:00:00 AM,6/11/2025 10:00:00 PM,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO],-213.33
6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,6/12/2025 2:00:00 AM,6/11/2025 10:00:00 PM,MONR AE 69 KV   MON-VINE,L230.Cumberland-Orchard.2314,-3.50
6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,6/12/2025 2:00:00 AM,6/11/2025 10:00:00 PM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-115.37
6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,08LAPLJT138 KV  08L-SAN1,ACTUAL,-23.91
6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-344.97
6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,BRUNNERI230 KV  BRU-YOR,L500.Conastone-PeachBottom.5012,-113.33
6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-20.41
6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,FREMNT  138 KV  FRE-FRE1,L138/69.Fremont.T1 + 69.Fremont.Bus,-57.35
6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,LEEAEP  138 KV  LEE-ROSE,ACTUAL,-226.41
6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO],-237.80
6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,MONR AE 69 KV   MON-VINE,L230.Cumberland-Orchard.2314,-5.18
6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-182.90
6/11/2025 11:00:00 PM,6/11/2025 7:00:00 PM,6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,08LAPLJT138 KV  08L-SAN1,ACTUAL,-7.92
6/11/2025 11:00:00 PM,6/11/2025 7:00:00 PM,6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-607.21
6/11/2025 11:00:00 PM,6/11/2025 7:00:00 PM,6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,BOONETWN230 KV  BOO-SRE,L500.Conastone-PeachBottom.5012,-10.56
6/11/2025 11:00:00 PM,6/11/2025 7:00:00 PM,6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,BRUNNERI230 KV  BRU-YOR,L500.Conastone-PeachBottom.5012,-171.02
6/11/2025 11:00:00 PM,6/11/2025 7:00:00 PM,6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-16.58
6/11/2025 11:00:00 PM,6/11/2025 7:00:00 PM,6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,FREMNT  138 KV  FRE-FRE1,L138/69.Fremont.T1 + 69.Fremont.Bus,-69.68
6/11/2025 11:00:00 PM,6/11/2025 7:00:00 PM,6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,KINGSTON69 KV   KST-WOR,ACTUAL,-2.70
6/11/2025 11:00:00 PM,6/11/2025 7:00:00 PM,6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,LEEAEP  138 KV  LEE-ROSE,ACTUAL,-499.06
6/11/2025 11:00:00 PM,6/11/2025 7:00:00 PM,6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO],-244.87
6/11/2025 11:00:00 PM,6/11/2025 7:00:00 PM,6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,MONR AE 69 KV   MON-VINE,L230.Cumberland-Orchard.2314,-9.04
6/11/2025 11:00:00 PM,6/11/2025 7:00:00 PM,6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-217.47
6/11/2025 11:00:00 PM,6/11/2025 7:00:00 PM,6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,SHENANGO138 KV  SHE-SHA1,ACTUAL,-43.34
6/11/2025 11:00:00 PM,6/11/2025 7:00:00 PM,6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,WMOULTON69 KV   WMO-09S1,ACTUAL,-15.02
6/11/2025 10:00:00 PM,6/11/2025 6:00:00 PM,6/11/2025 11:00:00 PM,6/11/2025 7:00:00 PM,08LAPLJT138 KV  08L-SAN1,ACTUAL,-14.90
6/11/2025 10:00:00 PM,6/11/2025 6:00:00 PM,6/11/2025 11:00:00 PM,6/11/2025 7:00:00 PM,110 DEVO138 KV  11414 2,ACTUAL,-3.18
6/11/2025 10:00:00 PM,6/11/2025 6:00:00 PM,6/11/2025 11:00:00 PM,6/11/2025 7:00:00 PM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-1155.54
6/11/2025 10:00:00 PM,6/11/2025 6:00:00 PM,6/11/2025 11:00:00 PM,6/11/2025 7:00:00 PM,BERGEN  230 KV  BER-HUD,ACTUAL,-0.08
