Datetime (HB),neg_shadow_price,shadow_price
2025-09-24T00:00:00.000000-0500,-386.18,386.18
2025-09-24T01:00:00.000000-0500,-397.22,397.22
2025-09-24T02:00:00.000000-0500,-396.32,396.32
2025-09-24T03:00:00.000000-0500,-422.99,422.99
2025-09-24T04:00:00.000000-0500,-675.89,675.89
2025-09-24T05:00:00.000000-0500,-649.5,649.5
2025-09-24T06:00:00.000000-0500,-931.33,931.33
2025-09-24T07:00:00.000000-0500,-414.95,414.95
2025-09-24T08:00:00.000000-0500,-431.58,431.58
2025-09-24T09:00:00.000000-0500,-645.66,645.66
2025-09-24T10:00:00.000000-0500,-737.46,737.46
2025-09-24T11:00:00.000000-0500,-1119.27,1119.27
2025-09-24T12:00:00.000000-0500,-1704.85,1704.85
2025-09-24T13:00:00.000000-0500,-4323.83,4323.83
2025-09-24T14:00:00.000000-0500,-4392.32,4392.32
2025-09-24T15:00:00.000000-0500,-4523.8,4523.8
2025-09-24T16:00:00.000000-0500,-4559.84,4559.84
2025-09-24T17:00:00.000000-0500,-4586.18,4586.18
2025-09-24T18:00:00.000000-0500,-1539.69,1539.69
2025-09-24T19:00:00.000000-0500,-1092.97,1092.97
2025-09-24T20:00:00.000000-0500,-676.66,676.66
2025-09-24T21:00:00.000000-0500,-485.37,485.37
2025-09-24T22:00:00.000000-0500,-401.65,401.65
2025-09-24T23:00:00.000000-0500,-751.88,751.88
2025-09-25T00:00:00.000000-0500,-645.03,645.03
2025-09-25T01:00:00.000000-0500,-1047.87,1047.87
2025-09-25T02:00:00.000000-0500,-990.04,990.04
2025-09-25T03:00:00.000000-0500,-879.73,879.73
2025-09-25T04:00:00.000000-0500,-1224.53,1224.53
2025-09-25T05:00:00.000000-0500,-1736.88,1736.88
2025-09-25T06:00:00.000000-0500,-2943.39,2943.39
2025-09-25T07:00:00.000000-0500,-3227.64,3227.64
2025-09-25T08:00:00.000000-0500,-1398,1398
2025-09-25T09:00:00.000000-0500,-1569.99,1569.99
2025-09-25T10:00:00.000000-0500,-1897.89,1897.89
2025-09-25T11:00:00.000000-0500,-2127.59,2127.59
2025-09-25T12:00:00.000000-0500,-2182.39,2182.39
2025-09-25T13:00:00.000000-0500,-2164.68,2164.68
2025-09-25T14:00:00.000000-0500,-2487.82,2487.82
2025-09-25T15:00:00.000000-0500,-3450.49,3450.49
2025-09-25T16:00:00.000000-0500,-3395.09,3395.09
2025-09-25T17:00:00.000000-0500,-3088.52,3088.52
2025-09-25T18:00:00.000000-0500,-4542.33,4542.33
2025-09-25T19:00:00.000000-0500,-3876.58,3876.58
2025-09-25T20:00:00.000000-0500,-2541.12,2541.12
2025-09-25T21:00:00.000000-0500,-2269.26,2269.26
2025-09-25T22:00:00.000000-0500,-1604.94,1604.94
2025-09-25T23:00:00.000000-0500,-623.1,623.1
2025-09-26T00:00:00.000000-0500,-714.48,714.48
2025-09-26T01:00:00.000000-0500,-875.76,875.76
2025-09-26T02:00:00.000000-0500,-519.82,519.82
2025-09-26T03:00:00.000000-0500,-640.47,640.47
2025-09-26T04:00:00.000000-0500,-1081.89,1081.89
2025-09-26T05:00:00.000000-0500,-1880.78,1880.78
2025-09-26T06:00:00.000000-0500,-2264.19,2264.19
2025-09-26T07:00:00.000000-0500,-1475.77,1475.77
2025-09-26T08:00:00.000000-0500,-1615.84,1615.84
2025-09-26T09:00:00.000000-0500,-1530.15,1530.15
2025-09-26T10:00:00.000000-0500,-776.71,776.71
2025-09-26T11:00:00.000000-0500,-1017.33,1017.33
2025-09-26T12:00:00.000000-0500,-1006.89,1006.89
2025-09-26T13:00:00.000000-0500,-1027.8,1027.8
2025-09-26T14:00:00.000000-0500,-1202.45,1202.45
2025-09-26T15:00:00.000000-0500,-1371.35,1371.35
2025-09-26T16:00:00.000000-0500,-1674.79,1674.79
2025-09-26T17:00:00.000000-0500,-1984.39,1984.39
2025-09-26T18:00:00.000000-0500,-1905.53,1905.53
2025-09-26T19:00:00.000000-0500,-1576.6,1576.6
2025-09-26T20:00:00.000000-0500,-1497.54,1497.54
2025-09-26T21:00:00.000000-0500,-1173.62,1173.62
2025-09-26T22:00:00.000000-0500,-983.99,983.99
2025-09-26T23:00:00.000000-0500,-692.32,692.32
2025-09-27T00:00:00.000000-0500,-489.64,489.64
2025-09-27T01:00:00.000000-0500,-444.84,444.84
2025-09-27T02:00:00.000000-0500,-453.28,453.28
2025-09-27T03:00:00.000000-0500,-461.29,461.29
2025-09-27T04:00:00.000000-0500,-580.89,580.89
2025-09-27T05:00:00.000000-0500,-711.02,711.02
2025-09-27T06:00:00.000000-0500,-678.25,678.25
2025-09-27T07:00:00.000000-0500,-600.58,600.58
2025-09-27T08:00:00.000000-0500,-489.89,489.89
2025-09-27T09:00:00.000000-0500,-559.27,559.27
2025-09-27T10:00:00.000000-0500,-404.06,404.06
2025-09-27T11:00:00.000000-0500,-328.95,328.95
2025-09-27T12:00:00.000000-0500,-396.33,396.33
2025-09-27T13:00:00.000000-0500,-390.88,390.88
2025-09-27T14:00:00.000000-0500,-448.16,448.16
2025-09-27T15:00:00.000000-0500,-495.41,495.41
2025-09-27T16:00:00.000000-0500,-609.82,609.82
2025-09-27T17:00:00.000000-0500,-785.73,785.73
2025-09-27T18:00:00.000000-0500,-828.17,828.17
2025-09-27T19:00:00.000000-0500,-862.35,862.35
2025-09-27T20:00:00.000000-0500,-507.3,507.3
2025-09-27T21:00:00.000000-0500,-433.72,433.72
2025-09-27T22:00:00.000000-0500,-388.56,388.56
2025-09-27T23:00:00.000000-0500,-170.84,170.84
2025-09-28T00:00:00.000000-0500,-169.8,169.8
2025-09-28T01:00:00.000000-0500,-170.95,170.95
2025-09-28T02:00:00.000000-0500,-152.7,152.7
2025-09-28T03:00:00.000000-0500,-158.68,158.68
2025-09-28T04:00:00.000000-0500,-198.41,198.41
2025-09-28T05:00:00.000000-0500,-253.78,253.78
2025-09-28T06:00:00.000000-0500,-256.93,256.93
2025-09-28T07:00:00.000000-0500,-173.41,173.41
2025-09-28T08:00:00.000000-0500,-131.33,131.33
2025-09-28T09:00:00.000000-0500,-99.32,99.32
2025-09-28T10:00:00.000000-0500,-90.87,90.87
2025-09-28T11:00:00.000000-0500,-150.18,150.18
2025-09-28T12:00:00.000000-0500,-252.43,252.43
2025-09-28T13:00:00.000000-0500,-237.92,237.92
2025-09-28T14:00:00.000000-0500,-338.01,338.01
2025-09-28T15:00:00.000000-0500,-318.83,318.83
2025-09-28T16:00:00.000000-0500,-479.7,479.7
2025-09-28T17:00:00.000000-0500,-1214.4,1214.4
2025-09-28T18:00:00.000000-0500,-680.87,680.87
2025-09-28T19:00:00.000000-0500,-603.5,603.5
2025-09-28T20:00:00.000000-0500,-473.3,473.3
2025-09-28T21:00:00.000000-0500,-401.54,401.54
2025-09-28T22:00:00.000000-0500,-415.15,415.15
2025-09-28T23:00:00.000000-0500,-331.61,331.61
2025-09-29T00:00:00.000000-0500,-275.9,275.9
2025-09-29T01:00:00.000000-0500,-272.97,272.97
2025-09-29T02:00:00.000000-0500,-280.07,280.07
2025-09-29T03:00:00.000000-0500,-294.87,294.87
2025-09-29T04:00:00.000000-0500,-504.25,504.25
2025-09-29T05:00:00.000000-0500,-748.66,748.66
2025-09-29T06:00:00.000000-0500,-794.34,794.34
2025-09-29T07:00:00.000000-0500,-397.83,397.83
2025-09-29T08:00:00.000000-0500,-350.14,350.14
2025-09-29T09:00:00.000000-0500,-356.43,356.43
2025-09-29T10:00:00.000000-0500,-489.79,489.79
2025-09-29T11:00:00.000000-0500,-618.55,618.55
2025-09-29T12:00:00.000000-0500,-1027.07,1027.07
2025-09-29T13:00:00.000000-0500,-904.27,904.27
2025-09-29T14:00:00.000000-0500,-1082.62,1082.62
2025-09-29T15:00:00.000000-0500,-1282.75,1282.75
2025-09-29T16:00:00.000000-0500,-2294.22,2294.22
2025-09-29T17:00:00.000000-0500,-2560.25,2560.25
2025-09-29T18:00:00.000000-0500,-1555.4,1555.4
2025-09-29T19:00:00.000000-0500,-1011.11,1011.11
2025-09-29T20:00:00.000000-0500,-794.1,794.1
2025-09-29T21:00:00.000000-0500,-479.15,479.15
2025-09-29T22:00:00.000000-0500,-395.73,395.73
2025-09-29T23:00:00.000000-0500,-537.35,537.35
2025-09-30T00:00:00.000000-0500,-491.36,491.36
2025-09-30T01:00:00.000000-0500,-423.56,423.56
2025-09-30T02:00:00.000000-0500,-436.99,436.99
2025-09-30T03:00:00.000000-0500,-449.73,449.73
2025-09-30T04:00:00.000000-0500,-613.23,613.23
2025-09-30T05:00:00.000000-0500,-910.15,910.15
2025-09-30T06:00:00.000000-0500,-1212.09,1212.09
2025-09-30T07:00:00.000000-0500,-1159.9,1159.9
2025-09-30T08:00:00.000000-0500,-888.59,888.59
2025-09-30T09:00:00.000000-0500,-869.83,869.83
2025-09-30T10:00:00.000000-0500,-778.84,778.84
2025-09-30T11:00:00.000000-0500,-939.59,939.59
2025-09-30T12:00:00.000000-0500,-981.96,981.96
2025-09-30T13:00:00.000000-0500,-1305.3,1305.3
2025-09-30T14:00:00.000000-0500,-1295.16,1295.16
2025-09-30T15:00:00.000000-0500,-1221.96,1221.96
2025-09-30T16:00:00.000000-0500,-1355.1,1355.1
2025-09-30T17:00:00.000000-0500,-1300.95,1300.95
2025-09-30T18:00:00.000000-0500,-1245.54,1245.54
2025-09-30T19:00:00.000000-0500,-1421.35,1421.35
2025-09-30T20:00:00.000000-0500,-697.56,697.56
2025-09-30T21:00:00.000000-0500,-534.76,534.76
2025-09-30T22:00:00.000000-0500,-438.94,438.94
2025-09-30T23:00:00.000000-0500,-446.91,446.91
2025-10-01T00:00:00.000000-0500,-485.69,485.69
2025-10-01T01:00:00.000000-0500,-503.99,503.99
2025-10-01T02:00:00.000000-0500,-550.08,550.08
2025-10-01T03:00:00.000000-0500,-506.74,506.74
2025-10-01T04:00:00.000000-0500,-848.17,848.17
2025-10-01T05:00:00.000000-0500,-1066.92,1066.92
2025-10-01T06:00:00.000000-0500,-1045.96,1045.96
2025-10-01T07:00:00.000000-0500,-513.62,513.62
2025-10-01T08:00:00.000000-0500,-213.67,213.67
2025-10-01T09:00:00.000000-0500,-182.7,182.7
2025-10-01T10:00:00.000000-0500,-236.04,236.04
2025-10-01T11:00:00.000000-0500,-382.61,382.61
2025-10-01T12:00:00.000000-0500,-351.51,351.51
2025-10-01T13:00:00.000000-0500,-360.47,360.47
2025-10-01T14:00:00.000000-0500,-416.12,416.12
2025-10-01T15:00:00.000000-0500,-418.53,418.53
2025-10-01T16:00:00.000000-0500,-685.53,685.53
2025-10-01T17:00:00.000000-0500,-932.91,932.91
2025-10-01T18:00:00.000000-0500,-1021.88,1021.88
2025-10-01T19:00:00.000000-0500,-786.59,786.59
2025-10-01T20:00:00.000000-0500,-584.67,584.67
2025-10-01T21:00:00.000000-0500,-566.97,566.97
2025-10-01T22:00:00.000000-0500,-550.78,550.78
2025-10-01T23:00:00.000000-0500,-659.85,659.85
2025-10-02T00:00:00.000000-0500,-550.23,550.23
2025-10-02T01:00:00.000000-0500,-495.7,495.7
2025-10-02T02:00:00.000000-0500,-591.49,591.49
2025-10-02T03:00:00.000000-0500,-525.67,525.67
2025-10-02T04:00:00.000000-0500,-690.75,690.75
2025-10-02T05:00:00.000000-0500,-1064.87,1064.87
2025-10-02T06:00:00.000000-0500,-1019.62,1019.62
2025-10-02T07:00:00.000000-0500,-392.04,392.04
2025-10-02T08:00:00.000000-0500,-171.09,171.09
2025-10-02T09:00:00.000000-0500,-255.93,255.93
2025-10-02T10:00:00.000000-0500,-497.76,497.76
2025-10-02T11:00:00.000000-0500,-586.65,586.65
2025-10-02T12:00:00.000000-0500,-668.71,668.71
2025-10-02T13:00:00.000000-0500,-929.6,929.6
2025-10-02T14:00:00.000000-0500,-1268,1268
2025-10-02T15:00:00.000000-0500,-1027.68,1027.68
2025-10-02T16:00:00.000000-0500,-1358.3,1358.3
2025-10-02T17:00:00.000000-0500,-1917.4,1917.4
2025-10-02T18:00:00.000000-0500,-1750.57,1750.57
2025-10-02T19:00:00.000000-0500,-1169.58,1169.58
2025-10-02T20:00:00.000000-0500,-786.96,786.96
2025-10-02T21:00:00.000000-0500,-589.4,589.4
2025-10-02T22:00:00.000000-0500,-483.51,483.51
2025-10-02T23:00:00.000000-0500,-420.63,420.63
2025-10-03T00:00:00.000000-0500,-361.54,361.54
2025-10-03T01:00:00.000000-0500,-321.54,321.54
2025-10-03T02:00:00.000000-0500,-325.89,325.89
2025-10-03T03:00:00.000000-0500,-374.09,374.09
2025-10-03T04:00:00.000000-0500,-617.63,617.63
2025-10-03T05:00:00.000000-0500,-919.08,919.08
2025-10-03T06:00:00.000000-0500,-883.66,883.66
2025-10-03T07:00:00.000000-0500,-399.61,399.61
2025-10-03T08:00:00.000000-0500,-232.36,232.36
2025-10-03T09:00:00.000000-0500,-268.55,268.55
2025-10-03T10:00:00.000000-0500,-561.12,561.12
2025-10-03T11:00:00.000000-0500,-696.37,696.37
2025-10-03T12:00:00.000000-0500,-1096.86,1096.86
2025-10-03T13:00:00.000000-0500,-1370.82,1370.82
2025-10-03T14:00:00.000000-0500,-2352.17,2352.17
2025-10-03T15:00:00.000000-0500,-1876.61,1876.61
2025-10-03T16:00:00.000000-0500,-1947.52,1947.52
2025-10-03T17:00:00.000000-0500,-1958.14,1958.14
2025-10-03T18:00:00.000000-0500,-1560.1,1560.1
2025-10-03T19:00:00.000000-0500,-999.53,999.53
2025-10-03T20:00:00.000000-0500,-594.93,594.93
2025-10-03T21:00:00.000000-0500,-456.08,456.08
2025-10-03T22:00:00.000000-0500,-402.96,402.96
2025-10-03T23:00:00.000000-0500,-544.29,544.29
2025-10-04T00:00:00.000000-0500,-447.99,447.99
2025-10-04T01:00:00.000000-0500,-463.92,463.92
2025-10-04T02:00:00.000000-0500,-459.9,459.9
2025-10-04T03:00:00.000000-0500,-443.57,443.57
2025-10-04T04:00:00.000000-0500,-583.73,583.73
2025-10-04T05:00:00.000000-0500,-807.38,807.38
2025-10-04T06:00:00.000000-0500,-910.27,910.27
2025-10-04T07:00:00.000000-0500,-431.26,431.26
2025-10-04T08:00:00.000000-0500,-250.28,250.28
2025-10-04T09:00:00.000000-0500,-363.2,363.2
2025-10-04T10:00:00.000000-0500,-522.56,522.56
2025-10-04T11:00:00.000000-0500,-687.58,687.58
2025-10-04T12:00:00.000000-0500,-1015.01,1015.01
2025-10-04T13:00:00.000000-0500,-1134.82,1134.82
2025-10-04T14:00:00.000000-0500,-1235.57,1235.57
2025-10-04T15:00:00.000000-0500,-1305.2,1305.2
2025-10-04T16:00:00.000000-0500,-2309.97,2309.97
2025-10-04T17:00:00.000000-0500,-1727.18,1727.18
2025-10-04T18:00:00.000000-0500,-1359.4,1359.4
2025-10-04T19:00:00.000000-0500,-1236.54,1236.54
2025-10-04T20:00:00.000000-0500,-740.6,740.6
2025-10-04T21:00:00.000000-0500,-570.12,570.12
2025-10-04T22:00:00.000000-0500,-379.32,379.32
2025-10-04T23:00:00.000000-0500,-735.09,735.09
2025-10-05T00:00:00.000000-0500,-492.23,492.23
2025-10-05T01:00:00.000000-0500,-442,442
2025-10-05T02:00:00.000000-0500,-463.08,463.08
2025-10-05T03:00:00.000000-0500,-318.09,318.09
2025-10-05T04:00:00.000000-0500,-399.98,399.98
2025-10-05T05:00:00.000000-0500,-501.53,501.53
2025-10-05T06:00:00.000000-0500,-620.19,620.19
2025-10-05T07:00:00.000000-0500,-347.98,347.98
2025-10-05T08:00:00.000000-0500,-255.9,255.9
2025-10-05T09:00:00.000000-0500,-319.17,319.17
2025-10-05T10:00:00.000000-0500,-484.69,484.69
2025-10-05T11:00:00.000000-0500,-687.15,687.15
2025-10-05T12:00:00.000000-0500,-1114.05,1114.05
2025-10-05T13:00:00.000000-0500,-1263.72,1263.72
2025-10-05T14:00:00.000000-0500,-1506.41,1506.41
2025-10-05T15:00:00.000000-0500,-1949.71,1949.71
2025-10-05T16:00:00.000000-0500,-1489.19,1489.19
2025-10-05T17:00:00.000000-0500,-1578.28,1578.28
2025-10-05T18:00:00.000000-0500,-1412.1,1412.1
2025-10-05T19:00:00.000000-0500,-921.63,921.63
2025-10-05T20:00:00.000000-0500,-717.13,717.13
2025-10-05T21:00:00.000000-0500,-540.91,540.91
2025-10-05T22:00:00.000000-0500,-420.6,420.6
2025-10-05T23:00:00.000000-0500,-719.25,719.25
2025-10-06T00:00:00.000000-0500,-683.59,683.59
2025-10-06T01:00:00.000000-0500,-547.54,547.54
2025-10-06T02:00:00.000000-0500,-622.38,622.38
2025-10-06T03:00:00.000000-0500,-636.09,636.09
2025-10-06T04:00:00.000000-0500,-681.3,681.3
2025-10-06T05:00:00.000000-0500,-800.49,800.49
2025-10-06T06:00:00.000000-0500,-1967.95,1967.95
2025-10-06T07:00:00.000000-0500,-968.76,968.76
2025-10-06T08:00:00.000000-0500,-857.71,857.71
2025-10-06T09:00:00.000000-0500,-853.4,853.4
2025-10-06T10:00:00.000000-0500,-1171.73,1171.73
2025-10-06T11:00:00.000000-0500,-1452.93,1452.93
2025-10-06T12:00:00.000000-0500,-2408.15,2408.15
2025-10-06T13:00:00.000000-0500,-2628.34,2628.34
2025-10-06T14:00:00.000000-0500,-3219.87,3219.87
2025-10-06T15:00:00.000000-0500,-4080.64,4080.64
2025-10-06T16:00:00.000000-0500,-5387.69,5387.69
2025-10-06T17:00:00.000000-0500,-5818.68,5818.68
2025-10-06T18:00:00.000000-0500,-4510.05,4510.05
2025-10-06T19:00:00.000000-0500,-2976.09,2976.09
2025-10-06T20:00:00.000000-0500,-1700.49,1700.49
2025-10-06T21:00:00.000000-0500,-1141.41,1141.41
2025-10-06T22:00:00.000000-0500,-645.82,645.82
2025-10-06T23:00:00.000000-0500,-923.49,923.49
2025-10-07T00:00:00.000000-0500,-934.36,934.36
2025-10-07T01:00:00.000000-0500,-820.46,820.46
2025-10-07T02:00:00.000000-0500,-855.81,855.81
2025-10-07T03:00:00.000000-0500,-958.87,958.87
2025-10-07T04:00:00.000000-0500,-1186.71,1186.71
2025-10-07T05:00:00.000000-0500,-1463.12,1463.12
2025-10-07T06:00:00.000000-0500,-1493.36,1493.36
2025-10-07T07:00:00.000000-0500,-1113.17,1113.17
2025-10-07T08:00:00.000000-0500,-1336.53,1336.53
2025-10-07T09:00:00.000000-0500,-1486.65,1486.65
2025-10-07T10:00:00.000000-0500,-1736.72,1736.72
2025-10-07T11:00:00.000000-0500,-2098.71,2098.71
2025-10-07T12:00:00.000000-0500,-2792.26,2792.26
2025-10-07T13:00:00.000000-0500,-3048.6,3048.6
2025-10-07T14:00:00.000000-0500,-4420.01,4420.01
2025-10-07T15:00:00.000000-0500,-4470.1,4470.1
2025-10-07T16:00:00.000000-0500,-4930.43,4930.43
2025-10-07T17:00:00.000000-0500,-3839.2,3839.2
2025-10-07T18:00:00.000000-0500,-2308.2,2308.2
2025-10-07T19:00:00.000000-0500,-1783.35,1783.35
2025-10-07T20:00:00.000000-0500,-1459.78,1459.78
2025-10-07T21:00:00.000000-0500,-1040.33,1040.33
2025-10-07T22:00:00.000000-0500,-1117.29,1117.29
2025-10-07T23:00:00.000000-0500,-948.03,948.03
2025-10-08T00:00:00.000000-0500,-881.05,881.05
2025-10-08T01:00:00.000000-0500,-868.77,868.77
2025-10-08T02:00:00.000000-0500,-773.38,773.38
2025-10-08T03:00:00.000000-0500,-910.9,910.9
2025-10-08T04:00:00.000000-0500,-1361.52,1361.52
2025-10-08T05:00:00.000000-0500,-1559.55,1559.55
2025-10-08T06:00:00.000000-0500,-1680.19,1680.19
2025-10-08T07:00:00.000000-0500,-1397.52,1397.52
2025-10-08T08:00:00.000000-0500,-1153.17,1153.17
2025-10-08T09:00:00.000000-0500,-916.75,916.75
2025-10-08T10:00:00.000000-0500,-1017.01,1017.01
2025-10-08T11:00:00.000000-0500,-1090.63,1090.63
2025-10-08T12:00:00.000000-0500,-1359.46,1359.46
2025-10-08T13:00:00.000000-0500,-1170.7,1170.7
2025-10-08T14:00:00.000000-0500,-907.48,907.48
2025-10-08T15:00:00.000000-0500,-1019.19,1019.19
2025-10-08T16:00:00.000000-0500,-1227.6,1227.6
2025-10-08T17:00:00.000000-0500,-1371.75,1371.75
2025-10-08T18:00:00.000000-0500,-924.09,924.09
2025-10-08T19:00:00.000000-0500,-669.32,669.32
2025-10-08T20:00:00.000000-0500,-505.64,505.64
2025-10-08T21:00:00.000000-0500,-507.94,507.94
2025-10-08T22:00:00.000000-0500,-462.99,462.99
2025-10-08T23:00:00.000000-0500,-971.31,971.31
2025-10-09T00:00:00.000000-0500,-826.27,826.27
2025-10-09T01:00:00.000000-0500,-787.24,787.24
2025-10-09T02:00:00.000000-0500,-855.82,855.82
2025-10-09T03:00:00.000000-0500,-934.21,934.21
2025-10-09T04:00:00.000000-0500,-1225.63,1225.63
2025-10-09T05:00:00.000000-0500,-1737.02,1737.02
2025-10-09T06:00:00.000000-0500,-1724.65,1724.65
2025-10-09T07:00:00.000000-0500,-820.2,820.2
2025-10-09T08:00:00.000000-0500,-356.71,356.71
2025-10-09T09:00:00.000000-0500,-383.14,383.14
2025-10-09T10:00:00.000000-0500,-540.81,540.81
2025-10-09T11:00:00.000000-0500,-612.05,612.05
2025-10-09T12:00:00.000000-0500,-683.1,683.1
2025-10-09T13:00:00.000000-0500,-687.1,687.1
2025-10-09T14:00:00.000000-0500,-746.71,746.71
2025-10-09T15:00:00.000000-0500,-804.72,804.72
2025-10-09T16:00:00.000000-0500,-1207.56,1207.56
2025-10-09T17:00:00.000000-0500,-1588.17,1588.17
2025-10-09T18:00:00.000000-0500,-1481.21,1481.21
2025-10-09T19:00:00.000000-0500,-870.85,870.85
2025-10-09T20:00:00.000000-0500,-655.82,655.82
2025-10-09T21:00:00.000000-0500,-631.11,631.11
2025-10-09T22:00:00.000000-0500,-545.35,545.35
2025-10-09T23:00:00.000000-0500,-379.8,379.8
2025-10-10T00:00:00.000000-0500,-426.57,426.57
2025-10-10T01:00:00.000000-0500,-354.92,354.92
2025-10-10T02:00:00.000000-0500,-428.91,428.91
2025-10-10T03:00:00.000000-0500,-596.95,596.95
2025-10-10T04:00:00.000000-0500,-956,956
2025-10-10T05:00:00.000000-0500,-1419.95,1419.95
2025-10-10T06:00:00.000000-0500,-1013.93,1013.93
2025-10-10T07:00:00.000000-0500,-402.96,402.96
2025-10-10T08:00:00.000000-0500,-325.21,325.21
2025-10-10T09:00:00.000000-0500,-389.16,389.16
2025-10-10T10:00:00.000000-0500,-461.53,461.53
2025-10-10T11:00:00.000000-0500,-487.07,487.07
2025-10-10T12:00:00.000000-0500,-539.97,539.97
2025-10-10T13:00:00.000000-0500,-590.99,590.99
2025-10-10T14:00:00.000000-0500,-520.68,520.68
2025-10-10T15:00:00.000000-0500,-441.24,441.24
2025-10-10T16:00:00.000000-0500,-477.29,477.29
2025-10-10T17:00:00.000000-0500,-755.45,755.45
2025-10-10T18:00:00.000000-0500,-675.71,675.71
2025-10-10T19:00:00.000000-0500,-401.64,401.64
2025-10-10T20:00:00.000000-0500,-323.77,323.77
2025-10-10T21:00:00.000000-0500,-296.15,296.15
2025-10-10T22:00:00.000000-0500,-216.6,216.6
2025-10-10T23:00:00.000000-0500,-645.7,645.7
2025-10-11T00:00:00.000000-0500,-787.08,787.08
2025-10-11T01:00:00.000000-0500,-733.91,733.91
2025-10-11T02:00:00.000000-0500,-436.5,436.5
2025-10-11T03:00:00.000000-0500,-477.95,477.95
2025-10-11T04:00:00.000000-0500,-684.39,684.39
2025-10-11T05:00:00.000000-0500,-826.08,826.08
2025-10-11T06:00:00.000000-0500,-936.18,936.18
2025-10-11T07:00:00.000000-0500,-739.69,739.69
2025-10-11T08:00:00.000000-0500,-872.12,872.12
2025-10-11T09:00:00.000000-0500,-798.35,798.35
2025-10-11T10:00:00.000000-0500,-754.87,754.87
2025-10-11T11:00:00.000000-0500,-683.27,683.27
2025-10-11T12:00:00.000000-0500,-755.61,755.61
2025-10-11T13:00:00.000000-0500,-925.29,925.29
2025-10-11T14:00:00.000000-0500,-1022.07,1022.07
2025-10-11T15:00:00.000000-0500,-1262.14,1262.14
2025-10-11T16:00:00.000000-0500,-2277.78,2277.78
2025-10-11T17:00:00.000000-0500,-2966.47,2966.47
2025-10-11T18:00:00.000000-0500,-2806.51,2806.51
2025-10-11T19:00:00.000000-0500,-1416.72,1416.72
2025-10-11T20:00:00.000000-0500,-1193.42,1193.42
2025-10-11T21:00:00.000000-0500,-1120.18,1120.18
2025-10-11T22:00:00.000000-0500,-930.28,930.28
2025-10-11T23:00:00.000000-0500,-658.49,658.49
2025-10-12T00:00:00.000000-0500,-920.53,920.53
2025-10-12T01:00:00.000000-0500,-803.07,803.07
2025-10-12T02:00:00.000000-0500,-1127.7,1127.7
2025-10-12T03:00:00.000000-0500,-1489.14,1489.14
2025-10-12T04:00:00.000000-0500,-1511.71,1511.71
2025-10-12T05:00:00.000000-0500,-1901.84,1901.84
2025-10-12T06:00:00.000000-0500,-2175.92,2175.92
2025-10-12T07:00:00.000000-0500,-1636.64,1636.64
2025-10-12T08:00:00.000000-0500,-1051.88,1051.88
2025-10-12T09:00:00.000000-0500,-1123.03,1123.03
2025-10-12T10:00:00.000000-0500,-1140.91,1140.91
2025-10-12T11:00:00.000000-0500,-1184.13,1184.13
2025-10-12T12:00:00.000000-0500,-998.8,998.8
2025-10-12T13:00:00.000000-0500,-927.34,927.34
2025-10-12T14:00:00.000000-0500,-1050.18,1050.18
2025-10-12T15:00:00.000000-0500,-1257.04,1257.04
2025-10-12T16:00:00.000000-0500,-1250.48,1250.48
2025-10-12T17:00:00.000000-0500,-1494.33,1494.33
2025-10-12T18:00:00.000000-0500,-1532.26,1532.26
2025-10-12T19:00:00.000000-0500,-945.13,945.13
2025-10-12T20:00:00.000000-0500,-847.97,847.97
2025-10-12T21:00:00.000000-0500,-667.43,667.43
2025-10-12T22:00:00.000000-0500,-725.09,725.09
2025-10-12T23:00:00.000000-0500,-1015.64,1015.64
2025-10-13T00:00:00.000000-0500,-1170.33,1170.33
2025-10-13T01:00:00.000000-0500,-1414.87,1414.87
2025-10-13T02:00:00.000000-0500,-1654.16,1654.16
2025-10-13T03:00:00.000000-0500,-1717.91,1717.91
2025-10-13T04:00:00.000000-0500,-2240.25,2240.25
2025-10-13T05:00:00.000000-0500,-1568.83,1568.83
2025-10-13T06:00:00.000000-0500,-2448.03,2448.03
2025-10-13T07:00:00.000000-0500,-1232.79,1232.79
2025-10-13T08:00:00.000000-0500,-700.59,700.59
2025-10-13T09:00:00.000000-0500,-708.38,708.38
2025-10-13T10:00:00.000000-0500,-634.24,634.24
2025-10-13T11:00:00.000000-0500,-643.56,643.56
2025-10-13T12:00:00.000000-0500,-703.28,703.28
2025-10-13T13:00:00.000000-0500,-714.89,714.89
2025-10-13T14:00:00.000000-0500,-643.69,643.69
2025-10-13T15:00:00.000000-0500,-807.75,807.75
2025-10-13T16:00:00.000000-0500,-794.75,794.75
2025-10-13T17:00:00.000000-0500,-947.09,947.09
2025-10-13T18:00:00.000000-0500,-1381.31,1381.31
2025-10-13T19:00:00.000000-0500,-809.23,809.23
2025-10-13T20:00:00.000000-0500,-639.86,639.86
2025-10-13T21:00:00.000000-0500,-661.6,661.6
2025-10-13T22:00:00.000000-0500,-590.46,590.46
2025-10-13T23:00:00.000000-0500,-485.29,485.29
2025-10-14T00:00:00.000000-0500,-469.42,469.42
2025-10-14T01:00:00.000000-0500,-532.71,532.71
2025-10-14T02:00:00.000000-0500,-557.4,557.4
2025-10-14T03:00:00.000000-0500,-715.21,715.21
2025-10-14T04:00:00.000000-0500,-970.47,970.47
2025-10-14T05:00:00.000000-0500,-1494.78,1494.78
